Iteration,Avg Insert Time,Avg Search Time
1,1.715119957924,0.120090022683
2,1.539539813995,0.128999993205
3,1.692360043526,0.136259987950
4,1.596210122108,0.138170003891
5,1.587729334831,0.150569990277
6,1.600029349327,0.148179978132
7,1.632899641991,0.155449986458
8,1.608250021935,0.153039976954
9,23.671178817749,0.169009983540
10,1.653200149536,0.160600006580
11,10.019380569458,0.180129989982
12,1.619079947472,0.171799987555
13,5.265910625458,0.184259995818
14,1.671909928322,0.168669968843
15,1.704719901085,0.178999990225
16,1.681429862976,0.186169981956
17,1.813289880753,0.188620030880
18,1.701749801636,0.195879966021
19,1.703200101852,0.196640029550
20,1.708409905434,0.196289956570
21,16.256879806519,0.212009951472
22,1.838059782982,0.197290003300
23,1.793950676918,0.209910020232
24,1.745619773865,0.204700008035
25,1.762570023537,0.210629925132
26,36.782260894775,0.240360006690
27,2.043719768524,0.354179978371
28,16.978858947754,0.255279988050
29,1.834380149841,0.282910019159
30,1.891829609871,0.203579977155
31,1.757259726524,0.197320044041
32,1.866050004959,0.200069978833
33,1.699149608612,0.192409977317
34,1.656749725342,0.205229997635
35,16.065845489502,0.248979970813
36,1.649189949036,0.225309967995
37,1.732849836349,0.243329986930
38,1.690250158310,0.210329964757
39,1.713920235634,0.226060003042
40,1.693790078163,0.226159945130
41,1.666419386864,0.248920038342
42,6.735988616943,0.244350045919
43,1.765930175781,0.279019951820
44,1.692140340805,0.248049989343
45,1.767319917679,0.253329962492
46,1.785329818726,0.258079946041
47,10.366130828857,0.269439965487
48,1.883929610252,0.275900006294
49,1.834140419960,0.265359997749
50,1.963870286942,0.276940017939
51,1.941430330276,0.303740024567
52,1.879470109940,0.268380045891
53,1.900890231133,0.284500092268
54,10.604031562805,0.333849996328
55,2.029299497604,0.330949991941
56,2.254950523376,0.349969923496
57,1.993180632591,0.296420007944
58,2.079550027847,0.313969939947
59,2.080960512161,0.315889984369
60,10.574219703674,0.354989975691
61,2.114380121231,0.317419975996
62,8.597299575806,0.317039936781
63,2.291359901428,0.314010024071
64,2.261610507965,0.326600044966
65,2.409360408783,0.363500058651
66,2.215319871902,0.350130021572
67,2.268100023270,0.332159936428
68,2.337779998779,0.425750046968
69,2.258080244064,0.370350033045
70,3.978830099106,0.379939973354
71,2.499809980392,0.352440118790
72,2.412069797516,0.392179995775
73,2.401379585266,0.360659956932
74,2.382660627365,0.409099996090
75,9.073707580566,0.420980066061
76,2.588259935379,0.424209982157
77,2.526950359344,0.468789845705
78,2.521530151367,0.502870082855
79,2.526510000229,0.437429994345
80,3.149810075760,0.456920027733
81,2.590439319611,0.467959970236
82,2.574350118637,0.491229981184
83,2.645550012589,0.449610114098
84,2.564300775528,0.511799931526
85,7.784859180450,0.562909960747
86,2.644830226898,0.504949867725
87,2.700810432434,0.505970120430
88,2.745270729065,0.523229897022
89,2.711430311203,0.551380038261
90,7.349899768829,0.535149991512
91,2.854649782181,0.500739991665
92,2.775030612946,0.498879998922
93,2.962329864502,0.583319962025
94,2.833649873734,0.524539828300
95,2.838090419769,0.552609920502
96,2.968559265137,0.522969782352
97,2.927010536194,0.527790009975
98,2.887310266495,0.583919942379
99,6.945810317993,0.558560013771
100,3.247149944305,0.811020016670
101,3.093150615692,0.716029822826
102,4.782489776611,0.661289930344
103,3.079719781876,0.590099930763
104,3.477799654007,0.613150119781
105,3.101819753647,0.642090201378
106,3.130529880524,0.573279976845
107,3.207679748535,0.614099919796
108,3.289030075073,0.681800127029
109,3.254150152206,0.622430086136
110,3.181230306625,0.645319819450
111,3.387480020523,0.779780089855
112,3.351990699768,0.686439871788
113,3.346240758896,0.761459946632
114,3.238069295883,0.714100182056
115,3.418120622635,0.776050269604
116,3.400889873505,0.902529835701
117,3.499740600586,0.683309972286
118,3.493109464645,0.709060013294
119,3.459859132767,0.817730069160
120,3.529419660568,0.746119856834
121,3.516569375992,0.898190259933
122,5.909469127655,0.810510098934
123,3.602790117264,0.786080121994
124,3.676750183105,0.803439795971
125,3.761639118195,0.895210027695
126,4.129341602325,0.893240272999
127,3.755999803543,0.723569869995
128,3.664459943771,0.912299811840
129,3.822859525681,0.891800045967
130,3.839750289917,0.882399916649
131,3.822849988937,0.788140118122
132,3.784060239792,0.949049949646
133,3.970920801163,0.863139867783
134,4.002840042114,0.824589908123
135,3.890120744705,0.793329894543
136,3.925009965897,1.026539921761
137,3.918469667435,0.850959956646
138,6.297129154205,0.926680028439
139,4.060770511627,1.082219839096
140,5.546819686890,0.947710096836
141,4.186160087585,1.094790339470
142,4.150949954987,1.063230156898
143,4.215980529785,0.945140063763
144,4.218870162964,1.056929945946
145,4.176439762115,0.960719943047
146,4.349209785461,0.990940093994
147,4.548999786377,1.017000079155
148,4.202718734741,1.194550037384
149,4.419320583344,0.934219956398
150,4.239320755005,0.979910075665
151,4.309671878815,0.967279791832
152,4.051639556885,0.859110057354
153,4.272390842438,1.071490168571
154,4.116360187531,1.080200076103
155,4.219830989838,0.960109889507
156,3.993130683899,1.296640038490
157,6.078969955444,1.074650168419
158,4.014270305634,1.026960015297
159,3.954350709915,0.938030302525
160,4.092520713806,0.917689919472
161,4.047939300537,1.119090080261
162,4.046349525452,0.915359616280
163,4.383899211884,1.020469903946
164,4.404419422150,1.068570137024
165,4.267619609833,1.155919790268
166,4.242429256439,1.131759762764
167,4.210441112518,0.997239887714
168,4.253569602966,1.016150236130
169,7.808169364929,1.389400601387
170,5.852848529816,1.076350092888
171,5.795191764832,1.135860204697
172,4.443789958954,1.171079874039
173,4.458019256592,1.093769907951
174,4.486880302429,1.149919986725
175,4.535199642181,1.267259478569
176,4.483590602875,1.187330126762
177,4.582950115204,1.255560040474
178,4.716329574585,1.005580186844
179,4.477870464325,1.235090017319
180,4.556349754333,1.143260240555
181,4.556729793549,1.279779672623
182,4.586939811707,1.030060052872
183,4.558879852295,1.211110115051
184,4.592769145966,1.179509997368
185,4.738600254059,1.143160104752
186,4.666480541229,1.033080101013
187,4.604489803314,1.271620035172
188,4.757609844208,1.286129832268
189,4.748350620270,2.331600427628
190,5.340869426727,1.323589920998
191,5.417940139771,1.346919655800
192,5.050448417664,1.191200137138
193,6.538519382477,1.636020302773
194,6.708730220795,1.251160144806
195,6.309928417206,1.809129595757
196,7.311969757080,1.326119780540
197,5.344640254974,1.783439636230
198,5.994659900665,1.490560293198
199,5.181710243225,1.424179792404
200,5.412711620331,1.409869551659
201,5.184140205383,1.532310128212
202,5.197179794312,1.397920012474
203,5.293879508972,1.251460075378
204,5.251670360565,1.524489998817
205,5.180500984192,1.399199962616
206,5.320120811462,1.327509999275
207,5.350219726562,1.425500512123
208,5.361110210419,1.424239993095
209,5.406860351562,1.497719645500
210,5.452020168304,1.568779706955
211,5.423449516296,1.597799777985
212,5.379730224609,1.295609831810
213,6.154480457306,1.440660119057
214,5.624590396881,1.865829944611
215,7.908089160919,2.768439769745
216,5.569859504700,1.510879755020
217,5.476560592651,1.643290519714
218,5.545879840851,1.549660444260
219,5.640388965607,1.497329831123
220,5.632330894470,1.526719927788
221,5.623250961304,1.768289923668
222,5.593948841095,1.927839756012
223,5.655129909515,1.691110372543
224,5.681229114532,1.657989978790
225,5.692080020905,1.692969918251
226,5.760009288788,1.763660073280
227,5.824240207672,1.519330024719
228,5.757197856903,1.548270106316
229,5.862648487091,1.795969605446
230,5.946131229401,1.637979745865
231,5.946881294250,1.805519700050
232,6.004858970642,1.801720380783
233,6.008720397949,1.639340400696
234,5.983759880066,2.307860136032
235,6.092949867249,1.629219889641
236,7.592918872833,1.622860074043
237,6.104880332947,1.583230257034
238,6.135581016541,1.598919868469
239,6.125640869141,1.912420034409
240,6.177930831909,1.811920285225
241,6.280219554901,1.871430158615
242,6.323101043701,1.850870132446
243,6.328451156616,1.893310189247
244,6.273169040680,1.948590159416
245,6.310250759125,1.867670536041
246,6.312728881836,1.869220137596
247,6.311119079590,1.837970137596
248,6.447299957275,1.806990385056
249,6.374190330505,1.890689730644
250,6.756061077118,1.542930126190
251,6.964461326599,1.892459511757
252,6.378420352936,2.168299436569
253,6.804640293121,3.822739124298
254,7.878329753876,1.924569964409
255,7.211699008942,3.173210144043
256,7.207349777222,2.766220331192
257,9.014808654785,2.044609785080
258,6.386569976807,2.115190505981
259,8.992988586426,2.810160875320
260,7.173786640167,2.098559856415
261,6.742339134216,1.826879858971
262,6.779963493347,2.095710515976
263,6.758662223816,1.984250307083
264,6.841582298279,2.215679883957
265,6.834128379822,2.082869529724
266,6.905030727386,2.199759721756
267,6.815329551697,2.041389465332
268,6.900589466095,2.160140275955
269,6.960319995880,2.186600685120
270,6.923008441925,1.879399776459
271,7.063410282135,3.400060415268
272,7.531540870667,2.553669929504
273,10.925602912903,2.068240165710
274,7.170109272003,3.076789617538
275,10.027669906616,2.760170698166
276,8.346298217773,2.997140407562
277,7.552228450775,2.756680488586
278,6.988041400909,2.472379922867
279,7.035501956940,2.343910217285
280,6.984750270844,2.134639739990
281,7.082439899445,2.197789907455
282,7.434890747070,2.466289997101
283,7.002598285675,2.095410346985
284,7.163768768311,2.585730075836
285,7.120039463043,2.068711042404
286,7.111819744110,2.377749681473
287,7.201298713684,2.237469911575
288,7.781830310822,2.225060462952
289,9.382150650024,2.082419872284
290,13.110471725464,2.889810085297
291,11.129549980164,4.466160297394
292,11.686163902283,2.587080955505
293,10.073009490967,2.829339981079
294,8.799840927124,2.883341073990
295,8.268939971924,2.533159732819
296,9.228501319885,3.372500181198
297,8.266119003296,2.489270210266
298,8.249991416931,2.823089599609
299,8.160779953003,2.460309982300
300,8.298319816589,2.649350881577
301,10.040218353271,3.795329570770
302,8.599540710449,3.050240039825
303,9.088698387146,2.858929634094
304,12.166549682617,3.020560503006
305,11.475399017334,3.676179885864
306,8.813549041748,3.672599792480
307,8.553270339966,2.720200300217
308,8.064871788025,3.105000019073
309,9.456150054932,3.112200260162
310,8.717370033264,3.091859340668
311,8.603879928589,2.812219619751
312,8.678110122681,3.091230392456
313,11.030599594116,3.619039535522
314,11.261810302734,3.854079246521
315,11.793960571289,3.704210042953
316,13.773468017578,5.254671573639
317,14.361072540283,2.833780050278
318,11.098638534546,2.622639894485
319,8.648279190063,3.072410106659
320,8.723578453064,2.882829666138
321,9.317509651184,3.246630668640
322,9.574861526489,2.931020021439
323,9.537811279297,3.385130167007
324,9.581872940063,3.221800327301
325,9.692459106445,2.986809968948
326,9.668229103088,3.357620239258
327,12.371913909912,3.279510021210
328,9.970337867737,3.543699741364
329,9.946929931641,3.405619859695
330,10.078117370605,3.590100765228
331,9.916298866272,3.281510591507
332,9.999418258667,3.429780006409
333,9.986521720886,3.499929428101
334,10.160499572754,3.198029279709
335,9.916040420532,3.385270118713
336,10.093820571899,3.115209102631
337,10.027576446533,3.693279981613
338,10.122158050537,3.201050043106
339,10.392499923706,3.243219852448
340,10.528923034668,3.611509084702
341,10.560159683228,3.480940103531
342,11.314630508423,3.357130289078
343,10.823100090027,3.280879735947
344,10.433487892151,3.646320343018
345,10.375041961670,3.580880165100
346,10.394341468811,3.770149469376
347,10.277896881104,2.908549547195
348,10.241271018982,3.758189201355
349,10.319029808044,3.465719461441
350,9.881320953369,3.595300197601
351,9.979519844055,3.460520267487
352,9.771330833435,3.693689346313
353,11.278731346130,3.010089635849
354,10.014590263367,2.922960281372
355,9.327759742737,3.213720083237
356,9.541976928711,3.305380344391
357,9.530059814453,3.061559915543
358,9.665672302246,3.083300113678
359,9.564650535583,2.684529781342
360,9.553508758545,3.230729103088
361,9.645340919495,3.040469646454
362,9.629718780518,3.187760591507
363,9.801679611206,3.569750308990
364,9.655899047852,3.208299875259
365,9.552041053772,4.235029697418
366,10.112790107727,3.872790336609
367,9.794669151306,3.425180196762
368,9.741500854492,3.509520292282
369,9.820230484009,3.288950443268
