Iteration,Avg Insert Time,Avg Search Time,Insert Collisions per 100,Search Collisions per 100
1,0.068759985268,0.054799962789,0,0
2,0.057589970529,0.048569962382,3,0
3,0.053929954767,0.048519965261,0,0
4,0.053289961070,0.048449967057,1,0
5,0.053049951792,0.048359960318,6,0
6,0.052689965814,0.048479955643,5,0
7,0.052289966494,0.049079958349,6,0
8,0.052259955555,0.048879966140,2,0
9,0.052369955927,0.050839941949,8,1
10,0.061199985445,0.058489967138,6,0
11,0.059009958059,0.052959967405,16,1
12,0.054479964077,0.051199961454,11,0
13,0.053739961237,0.050429958850,13,0
14,0.053559958935,0.050109956414,11,0
15,0.054069966078,0.049629960209,13,0
16,0.054519958794,0.049589958042,14,0
17,0.052289955318,0.049979962409,9,1
18,0.052779968828,0.050179958344,9,2
19,0.055079977959,0.049879953265,23,1
20,0.055389981717,0.050359956920,22,0
21,0.055369965732,0.050839960575,18,0
22,0.054579962045,0.050329957157,21,2
23,0.056489981711,0.050389956683,25,0
24,0.055529978126,0.051719959825,27,1
25,0.056859966367,0.057769980282,36,0
26,0.062919981778,0.055609960109,25,0
27,0.057899970561,0.052379962057,38,0
28,0.056769974530,0.053259957582,30,2
29,0.057089973241,0.051179960370,35,0
30,0.055609967560,0.051679953933,26,0
31,0.057089958340,0.051519960165,34,1
32,0.056579969823,0.051859956235,28,3
33,0.057029969990,0.051089953631,31,1
34,0.055089965463,0.051079966128,20,2
35,0.057689972222,0.052469953895,32,4
36,0.058169975877,0.051309958100,39,1
37,0.055949971080,0.053049959242,25,2
38,0.056799963117,0.052949950099,30,1
39,0.061039954424,0.050769954920,60,0
40,0.058209951967,0.052909962833,36,6
41,0.060619976372,0.050959959626,52,1
42,0.057219967246,0.052029959857,46,0
43,0.056949965656,0.051379956305,38,0
44,0.058669961989,0.051609970629,50,1
45,0.059839975089,0.051299955696,55,2
46,0.059489969164,0.053089950234,41,8
47,0.055079977959,0.052439965308,26,6
48,0.056639973074,0.052759960294,29,2
49,0.057669967413,0.051709953696,42,1
50,0.058599982411,0.051119949669,32,1
51,0.059329979122,0.052039954811,35,5
52,0.060419965535,0.051659952849,47,0
53,0.056759957224,0.051909957081,30,1
54,0.056799978018,0.053039949387,31,1
55,0.059839982539,0.052189957350,54,4
56,0.058219961822,0.051959965378,51,2
57,0.061349965632,0.051919966936,70,2
58,0.059869952500,0.053719956428,58,3
59,0.057669948786,0.050759956241,48,2
60,0.057859957218,0.052169952542,40,3
61,0.057499974966,0.051969960332,40,3
62,0.061109978706,0.053609959781,58,8
63,0.059199985117,0.052419964224,47,4
64,0.060909990221,0.052429955453,57,3
65,0.057789977640,0.053019952029,34,13
66,0.056379977614,0.051929954439,30,0
67,0.057469975203,0.053189955652,40,0
68,0.058379974216,0.052969962358,44,2
69,0.058879971504,0.053039949387,50,3
70,0.057839971036,0.054009966552,37,5
71,0.057009965181,0.052619948983,36,0
72,0.058279968798,0.052649967372,42,6
73,0.058989975601,0.052709955722,51,2
74,0.056819956750,0.054049953818,36,3
75,0.058969963342,0.053389959037,43,12
76,0.057189963758,0.054199952632,27,9
77,0.059929966927,0.054319959134,56,1
78,0.057599961758,0.051749955863,26,6
79,0.058769971132,0.051599957049,52,2
80,0.059689980000,0.053899955004,56,4
81,0.058359954506,0.053309950978,44,3
82,0.060279987752,0.052249964327,52,1
83,0.059169985354,0.053469959646,42,5
84,0.064649969339,0.052589960396,59,7
85,0.057729966938,0.052599959075,45,2
86,0.059819974005,0.052499961108,43,2
87,0.058729965240,0.053039960563,51,0
88,0.060059975833,0.055269971490,53,2
89,0.059549964964,0.053949952126,35,6
90,0.058979958296,0.054739948362,58,15
91,0.060339972377,0.059229969978,56,7
92,0.059699971229,0.054289963096,62,2
93,0.065669968724,0.054619964212,73,8
94,0.059119977057,0.054929967970,43,6
95,0.058899972588,0.058309961110,53,6
96,0.057319980115,0.054089959711,34,5
97,0.063699975610,0.054529961199,63,2
98,0.059829980135,0.054619949311,53,3
99,0.056959956884,0.054869949818,38,3
100,0.086309976876,0.057829964906,51,13
101,0.062469985336,0.054919969290,67,8
102,0.060299959034,0.055459953845,58,3
103,0.062469977885,0.056569967419,48,15
104,0.062889963388,0.056359954178,71,4
105,0.058659974486,0.056789956987,51,14
106,0.059029970318,0.055899962783,56,2
107,0.061079971492,0.055559962988,27,7
108,0.058359965682,0.056569967419,43,9
109,0.056479960680,0.054699953645,31,6
110,0.060059968382,0.054659958929,48,6
111,0.058309968561,0.056819956750,39,0
112,0.058979965746,0.057679954916,47,3
113,0.062810003757,0.061719950289,54,1
114,0.059429969639,0.059539958835,50,0
115,0.060099970549,0.053429968655,38,5
116,0.058959968388,0.057549960911,47,7
117,0.059209965169,0.057559955865,37,8
118,0.057709962130,0.058099962771,40,1
119,0.059329979122,0.054539959878,48,2
120,0.060589961708,0.059169951826,26,7
121,0.059869967401,0.060919966549,24,5
122,0.062459975481,0.063699960709,44,2
123,0.064679980278,0.059939965606,58,5
124,0.060459967703,0.060069959611,34,3
125,0.062309965491,0.059329975396,38,6
126,0.061579961330,0.063559964299,40,17
127,0.061689972878,0.057819955051,51,4
128,0.063569970429,0.059559963644,60,11
129,0.061359975487,0.060339964926,43,3
130,0.060459975153,0.060319956392,54,12
131,0.060699969530,0.057439960539,56,5
132,0.059979967773,0.060519959778,46,0
133,0.059369966388,0.058829955757,35,3
134,0.058719966561,0.060619961470,41,7
135,0.062569968402,0.058789961040,58,3
136,0.062269963324,0.056609969586,59,6
137,0.058509983122,0.058519959450,38,19
138,0.059979960322,0.056929953396,50,2
139,0.058719962835,0.055679950863,46,4
140,0.060499958694,0.058289960027,46,15
141,0.059659969062,0.055819958448,39,3
142,0.056839961559,0.056179959327,32,3
143,0.059269972146,0.054919954389,28,8
144,0.058579966426,0.054789960384,35,4
145,0.060189962387,0.056249957532,42,1
146,0.057709973305,0.058329965919,27,3
147,0.058499965817,0.057189956307,32,5
148,0.058009970933,0.054239958525,35,0
149,0.060469977558,0.059999953955,43,8
150,0.058299954981,0.055339954793,38,5
151,0.059289980680,0.062199957669,52,9
152,0.061689972878,0.056179959327,63,5
153,0.055009968579,0.055649954826,30,5
154,0.059789955616,0.056959960610,48,2
155,0.058689955622,0.057159960270,45,1
156,0.059089951217,0.062979966402,43,5
157,0.060289971530,0.055239968002,59,2
158,0.057889960706,0.057579964399,42,9
159,0.060569968075,0.054459962994,63,3
160,0.057749968022,0.057319965214,32,4
161,0.060879990458,0.057769969106,58,4
162,0.061279974878,0.058679953218,57,2
163,0.058109954000,0.055509958416,35,4
164,0.057909976691,0.061299972236,36,3
165,0.059539958835,0.204439997673,39,6
166,0.067389987409,0.072880029678,79,6
167,0.062059961259,0.068329982460,58,2
168,0.065309964120,0.062169987708,73,3
169,0.061049968004,0.062679961324,52,5
170,0.059099968523,0.058649964631,38,3
171,0.059679977596,0.063279956579,49,3
172,0.061339966953,0.063669964671,68,8
173,0.056979969144,0.057539980859,37,3
174,0.060749974102,0.057379975915,58,3
175,0.060639970005,0.060539968312,52,5
176,0.063289977610,0.063019968569,72,3
177,0.062779977918,0.059789963067,75,13
178,0.062749966979,0.056999951601,81,10
179,0.065279975533,0.056449968368,75,4
180,0.062269989401,0.056329961866,76,7
181,0.060359973460,0.058389961720,57,8
182,0.065799988806,0.059979967773,79,8
183,0.066039972007,0.060669984668,102,7
184,0.065069973469,0.060699980706,85,2
185,0.065189979970,0.060979977250,86,12
186,0.063519969583,0.059309959412,96,6
187,0.067099988461,0.059859957546,80,9
188,0.062319990247,0.059959959239,77,10
189,0.064139977098,0.061059977859,92,15
190,0.065599992871,0.059519965202,123,6
191,0.065599963069,0.059169977903,112,10
192,0.064429990947,0.056359969079,97,4
193,0.068739995360,0.058379966766,135,8
194,0.066319987178,0.058059960604,127,6
195,0.064259998500,0.057939972728,91,11
196,0.066859982908,0.060789965093,129,3
197,0.067490011454,0.056039966643,146,3
198,0.078010000288,0.057919964194,173,8
199,0.065449990332,0.062189962715,120,15
200,0.067110002041,0.060999967158,157,8
201,0.066679984331,0.062419958413,143,31
202,0.066149979830,0.056189969182,143,12
203,0.066410005093,0.056039974093,204,12
204,0.065349973738,0.057669956237,145,9
205,0.068190015852,0.055669959635,265,4
206,0.066410012543,0.059039961547,225,18
207,0.066340021789,0.060749940574,216,26
208,0.067570023239,0.057849947363,259,17
209,0.067640006542,0.059899959713,232,24
210,0.066099993885,0.057519964874,211,13
211,0.069330036640,0.060259964317,325,27
212,0.069970004261,0.058029953390,373,18
213,0.066690005362,0.059809971601,251,51
214,0.069020047784,0.058299962431,389,20
215,0.067029990256,0.057039964944,292,13
216,0.070189997554,0.057319961488,367,44
217,0.068960018456,0.062649965286,375,19
218,0.069080017507,0.060509953648,382,30
219,0.070960007608,0.059399973601,407,22
220,0.069870017469,0.058029964566,440,18
221,0.068960011005,0.060749948025,405,46
222,0.069760024548,0.060589969158,413,64
223,0.070019990206,0.060219973326,410,26
224,0.072460010648,0.063289962709,476,41
225,0.071790032089,0.060879960656,560,19
226,0.071650020778,0.066219948232,507,25
227,0.068950004876,0.064259961247,394,16
228,0.076410032809,0.065319977701,796,35
229,0.089180029929,0.075900025666,678,22
230,0.080980002880,0.068559974432,888,53
231,0.079960025847,0.065929971635,892,27
232,0.076100014150,0.066139973700,819,64
233,0.075940012932,0.072129972279,782,52
234,0.079130023718,0.066759973764,911,126
235,0.077000007033,0.067229971290,856,65
236,0.082070015371,0.065029963851,935,85
237,0.088980041444,0.061399973929,1430,67
238,0.086460001767,0.060059983283,1242,29
239,0.084880016744,0.060819964856,1213,21
240,0.094560027122,0.069279968739,1703,110
241,0.081320025027,0.066529951990,937,250
242,0.096030026674,0.063159979880,1761,60
243,0.117629982531,0.063869953156,2886,187
244,0.087510019541,0.062229972333,1340,88
245,0.091090023518,0.061169970781,1521,82
246,0.086270019412,0.064629964530,1285,92
247,0.124550014734,0.066409960389,1904,59
248,0.092850029469,0.062149964273,1611,50
249,0.104410022497,0.060909960419,2105,46
250,0.110080033541,0.061629962176,2489,53
251,0.096410006285,0.065979965031,1669,32
252,0.109539993107,0.065699972212,2371,228
253,0.112780027092,0.065119959414,2533,113
254,0.122369997203,0.064059965312,3045,40
255,0.104590013623,0.075519979000,2187,245
256,0.249489977956,0.073899976909,9337,288
257,0.200519993901,0.065259970725,6778,246
258,0.235579982400,0.063479959965,8609,24
259,0.286800056696,0.070399984717,10846,96
260,0.370329946280,0.071049951017,15253,321
261,0.261529982090,0.062059968710,9897,31
262,0.303729921579,0.065909966826,11898,121
263,0.376560002565,0.072069965303,15546,159
264,0.315509915352,0.065689966083,12405,85
265,0.282119959593,0.078929953277,10739,576
266,0.303109914064,0.097819961607,11796,1309
267,0.274360030890,0.073709972203,10420,117
268,0.231030046940,0.071619965136,8404,250
269,0.339430063963,0.069469973445,13705,151
270,0.442889779806,0.071299962699,18827,240
271,0.425359994173,0.063479974866,17817,35
272,0.274589985609,0.092589989305,10558,1257
273,0.334839969873,0.093629986048,13515,1415
274,0.434880107641,0.069799974561,18366,61
275,0.302150011063,0.069879971445,11910,264
276,0.444250047207,0.065399959683,18867,85
277,0.505819976330,0.070019967854,21781,313
278,0.333060026169,0.089859977365,13364,919
279,0.456979990005,0.079669974744,19459,699
280,0.676739990711,0.111640013754,30270,1933
281,0.467789918184,0.083449982107,19967,924
282,0.552779912949,0.091029956937,24136,1204
283,0.379750072956,0.067539975047,15633,86
284,0.329850047827,0.081379964948,13144,501
285,0.458709985018,0.071799956262,19314,77
286,0.364989876747,0.099669992924,14853,1070
287,0.404469996691,0.081319965422,17365,95
288,0.302120000124,0.117359988391,12598,1277
289,0.397569894791,0.087959989905,17398,406
290,0.313340097666,0.105319984257,12664,667
291,0.251109987497,0.089719966054,9716,197
292,0.336589992046,0.115339972079,14209,1240
293,0.338709861040,0.097069986165,14394,153
294,0.305389970541,0.161660030484,11808,3341
295,0.246600016952,0.112260006368,8744,1282
296,0.268140017986,0.110249988735,10775,1170
297,0.175659984350,0.188909962773,5639,4314
298,0.232120007277,0.159440010786,8882,2973
299,0.267500013113,0.116939976811,10754,1504
300,0.273649960756,0.131700009108,11127,2152
301,0.216079950333,0.085199981928,7928,211
