Iteration,Avg Insert Time,Avg Search Time,Insert Collisions per 100,Search Collisions per 100
285,0.436339914799,0.092280015349,51,11
286,0.440270125866,0.092600017786,54,7
287,0.409930020571,0.094220019877,44,13
288,0.471759974957,0.092929996550,61,12
289,0.448249995708,0.092630013824,41,13
290,0.323380053043,0.091510005295,39,13
291,0.347059935331,0.091320000589,47,16
292,0.487019926310,0.092229999602,51,12
293,0.351619988680,0.088749982417,45,12
294,0.511240184307,0.095059975982,55,8
295,0.388900101185,0.091880001128,50,15
296,0.485929995775,0.095879994333,48,19
297,0.477719932795,0.091840021312,60,15
298,0.379950016737,0.091559998691,51,16
299,0.409729957581,0.096679992974,52,14
300,0.355269908905,0.093639992177,49,9
301,0.372009962797,0.090280018747,58,10
302,0.431719988585,0.091350011528,56,13
303,0.468399912119,0.095139987767,59,15
304,0.376030027866,0.097379989922,47,12
305,0.324219942093,0.087560012937,47,15
306,0.500159978867,0.088040016592,55,13
307,0.523530006409,0.095190010965,53,17
308,0.366079986095,0.088749974966,45,6
309,0.471900165081,0.090370021760,53,13
310,0.355519890785,0.087300002575,46,12
311,0.420120060444,0.088960014284,55,19
312,0.473939895630,0.092390038073,51,8
313,0.516049981117,0.098379977047,54,18
314,0.551909983158,0.095730006695,59,8
315,0.337060034275,0.096230022609,50,15
316,0.409830003977,0.102789983153,57,14
317,0.420559942722,0.099689975381,56,15
318,0.429029941559,0.100509986281,58,21
319,0.421859979630,0.105599991977,49,20
320,0.381859958172,0.098580002785,51,15
321,0.383080035448,0.094790011644,53,12
322,0.413760036230,0.090770013630,52,15
323,0.517300009727,0.089320011437,63,5
324,0.422059893608,0.099230021238,50,13
325,0.365160048008,0.093600004911,47,17
326,0.368749856949,0.092930018902,54,19
327,0.430649876595,0.094350017607,45,15
328,0.440890014172,0.101420022547,52,16
329,0.481120079756,0.104010023177,59,16
330,0.464200109243,0.098640002310,51,13
331,0.386469990015,0.096630007029,53,16
332,0.448719859123,0.102710008621,49,16
333,0.457450091839,0.103850007057,56,7
334,0.362509995699,0.106050007045,46,14
335,0.550660014153,0.108759984374,49,15
336,0.431390106678,0.114480011165,51,14
337,0.479459911585,0.113580025733,51,14
338,0.420319914818,0.104450002313,66,15
339,0.388239890337,0.103760018945,50,18
340,0.372569978237,0.104370012879,51,22
341,0.458179920912,0.103310011327,54,16
342,0.442589908838,0.106459982693,55,18
343,0.350810021162,0.111970007420,46,26
344,0.330539911985,0.108560010791,51,26
345,0.341019958258,0.102710038424,51,13
346,0.327930063009,0.114379964769,51,19
347,0.450450003147,0.114589989185,61,11
348,0.545500040054,0.106720015407,57,16
349,0.464069962502,0.113360032439,52,17
350,0.337669998407,0.123799994588,36,20
351,0.411520093679,0.111609987915,55,19
352,0.400259912014,0.112870015204,51,20
353,0.417059957981,0.108539983630,56,15
354,0.451820015907,0.112119972706,55,18
355,0.522760093212,0.107740022242,51,23
356,0.408430039883,0.115689992905,48,17
357,0.348600059748,0.117780014873,55,21
358,0.341910064220,0.105110019445,55,18
359,0.426070034504,0.108400002122,51,14
360,0.447630047798,0.113800004125,47,15
361,0.445300042629,0.104799978435,56,19
362,0.441230028868,0.100109964609,52,28
363,0.365369856358,0.105999983847,52,15
364,0.471229970455,0.114120014012,56,19
365,0.387510001659,0.107670001686,56,14
366,0.464119940996,0.109529994428,55,20
367,0.355919986963,0.098870009184,51,18
368,0.413960039616,0.109219990671,50,23
369,0.397189885378,0.101669982076,56,21
370,0.324240058661,0.104270018637,51,13
371,0.453649938107,0.100760020316,60,24
372,0.494040012360,0.100800000131,55,23
373,0.531210064888,0.102630011737,57,13
374,0.411720037460,0.102620005608,61,18
375,0.381770014763,0.099710017443,48,11
376,0.407889962196,0.099940009415,47,16
377,0.312730044127,0.112600013614,56,17
378,0.321390002966,0.097520023584,58,13
379,0.493069887161,0.096700012684,59,17
380,0.436389982700,0.099280044436,55,17
381,0.396189928055,0.094310007989,63,22
382,0.464729994535,0.097130030394,56,23
383,0.345999956131,0.105770021677,55,18
384,0.412189930677,0.099750027061,63,15
385,0.496119976044,0.095569998026,62,21
386,0.406549930573,0.097349978983,64,15
387,0.440989911556,0.100250028074,63,18
388,0.400919914246,0.095579974353,67,20
389,0.357339978218,0.093640036881,52,17
390,0.442729979753,0.101200021803,61,20
391,0.354850023985,0.098099999130,61,22
392,0.426240056753,0.094810009003,60,19
393,0.336300045252,0.117449946702,55,23
394,0.426620036364,0.096879988909,68,28
395,0.337779879570,0.092810004950,54,15
396,0.524190068245,0.102810017765,62,26
397,0.367589950562,0.100200004876,57,23
398,0.484819859266,0.097190000117,65,23
399,0.381129950285,0.097949996591,61,19
400,0.483740001917,0.104049973190,64,26
