Iteration,Avg Insert Time,Avg Search Time,Insert Collisions per 100,Search Collisions per 100
331,0.156469985843,0.080979980528,760,177
332,0.135619983077,0.081349991262,563,130
333,0.156390011311,0.081449985504,764,152
334,0.144499942660,0.085519991815,649,217
335,0.175649970770,0.077629990876,941,103
336,0.155460000038,0.083519972861,743,170
337,0.159209966660,0.078629978001,786,125
338,0.152319967747,0.083549991250,708,141
339,0.155599996448,0.081520020962,751,159
340,0.148520022631,0.083009995520,674,166
341,0.163149982691,0.085909992456,819,197
342,0.154279977083,0.075609996915,739,93
343,0.146150007844,0.088330015540,661,192
344,0.151700019836,0.077709987760,706,110
345,0.156439974904,0.081540010870,762,116
346,0.148889973760,0.079179994762,684,124
347,0.139239966869,0.081690005958,606,135
348,0.161769986153,0.080259993672,803,169
349,0.146139994264,0.082179978490,658,140
350,0.144329994917,0.086150005460,634,212
351,0.149650022388,0.084079995751,694,142
352,0.161250010133,0.089489996433,797,270
353,0.133259996772,0.082769989967,544,179
354,0.139129981399,0.085939973593,582,203
355,0.177119985223,0.083439968526,916,199
356,0.163699999452,0.086770005524,761,184
357,0.159129992127,0.086379982531,781,179
358,0.144419938326,0.085650004447,634,188
359,0.152979999781,0.088490009308,701,168
360,0.137929990888,0.080129995942,587,99
361,0.143360003829,0.085289999843,631,202
362,0.151969984174,0.080489970744,718,111
363,0.135869950056,0.086949974298,559,176
364,0.149059996009,0.082519985735,696,159
365,0.145999997854,0.087059989572,652,192
366,0.169290021062,0.078929983079,876,119
367,0.145340025425,0.082530014217,644,148
368,0.148209944367,0.080419994891,668,149
369,0.159790039062,0.091539993882,775,207
370,0.151189997792,0.085400000215,709,197
371,0.166519984603,0.081789985299,829,185
372,0.161799967289,0.081129968166,810,149
373,0.180149987340,0.084049984813,974,130
374,0.156189978123,0.083880007267,767,163
375,0.175329968333,0.087320007384,917,228
376,0.168949961662,0.085270032287,870,161
377,0.172970041633,0.080949977040,903,135
378,0.179810002446,0.090540006757,954,180
379,0.203259974718,0.088489994407,1152,239
380,0.201289966702,0.090709984303,1173,258
381,0.182229936123,0.089120000601,992,179
382,0.239039987326,0.088869981468,1493,214
383,0.219249978662,0.083180002868,1302,161
384,0.221730053425,0.086539976299,1364,171
385,0.243659973145,0.093089997768,1540,278
386,0.236749991775,0.092880010605,1479,219
387,0.219899982214,0.092830009758,1336,194
388,0.293599992990,0.093359977007,2021,227
389,0.292229980230,0.092339985073,1985,261
390,0.302429974079,0.087180010974,2068,189
391,0.303039938211,0.097599983215,2098,359
392,0.446530073881,0.086779974401,3425,168
393,0.482929974794,0.092880003154,3758,256
394,0.626299917698,0.088179990649,5058,183
395,0.670530140400,0.096200019121,5486,365
396,1.009989857674,0.096729993820,8637,274
397,1.093239903450,0.085959985852,9414,133
398,1.478130102158,0.107680007815,12937,466
399,3.066839218140,0.091260023415,27636,291
400,10.412760734558,0.098700001836,95372,337
