Iteration,Avg Insert Time,Avg Search Time,Insert Collisions per 100,Search Collisions per 100
84,0.341790109873,0.114869959652,19,5
85,0.261050045490,0.097569994628,19,4
86,0.356750041246,0.096450001001,16,2
87,0.359999984503,0.094939999282,25,5
88,0.302339881659,0.112829990685,16,3
89,0.338979959488,0.109309993684,17,9
90,0.386859863997,0.096190020442,20,2
91,0.340639978647,0.090689979494,25,4
92,0.244769915938,0.101370006800,17,4
93,0.243810012937,0.091119997203,17,1
94,0.225209996104,0.097870007157,12,2
95,0.260070025921,0.100219950080,19,6
96,0.391760021448,0.123730018735,15,7
97,0.643689870834,0.114149995148,16,7
98,0.279409945011,0.109719991684,20,2
99,0.337590008974,0.094280004501,23,3
100,0.390939950943,0.102019980550,26,9
101,0.334619969130,0.102709986269,27,7
102,0.708589911461,0.126300007105,24,7
103,0.538550138474,0.135460004210,22,8
104,0.546620011330,0.124290056527,27,5
105,0.463649958372,0.118809975684,27,4
106,0.325880050659,0.141059979796,15,7
107,1.018209934235,0.155880004168,30,7
108,0.522659897804,0.132589995861,30,6
109,0.389630079269,0.137999996543,22,9
110,0.480810046196,0.126020029187,26,8
111,0.318039953709,0.120000012219,27,12
112,0.410860180855,0.128799960017,21,7
113,0.456920117140,0.123690001667,30,7
114,0.328649938107,0.115639969707,23,4
115,0.630999922752,0.145130008459,19,7
116,0.549719870090,0.142740055919,27,8
117,0.477530032396,0.141839995980,24,8
118,0.592429995537,0.144240066409,27,5
119,0.402770131826,0.120159983635,28,4
120,0.335460096598,0.124239988625,22,4
121,0.308650046587,0.112239971757,27,7
122,0.286279976368,0.113350026309,26,6
123,0.383520096540,0.113120019436,34,9
124,0.291699975729,0.105709992349,18,7
125,0.396089851856,0.100610002875,27,11
126,0.297809958458,0.101720005274,18,9
127,0.337469935417,0.098820000887,27,8
128,0.385610073805,0.101349972188,30,7
129,0.343549937010,0.099480003119,26,9
130,0.358019888401,0.100900001824,24,10
131,0.334430038929,0.100460015237,24,7
132,0.403160065413,0.104210026562,35,6
133,0.396609991789,0.096640020609,30,8
134,0.272499978542,0.098990023136,25,8
135,0.430309981108,0.123059973121,24,7
136,0.470079988241,0.127389982343,29,9
137,0.464389950037,0.117260016501,24,4
138,0.597399950027,0.125780001283,36,4
139,0.420960038900,0.117349997163,31,6
140,0.275900006294,0.109609991312,25,8
141,0.316349983215,0.111839987338,21,6
142,0.465490072966,0.121199987829,36,10
143,0.372880071402,0.118319973350,32,7
144,0.500119984150,0.131659984589,32,12
145,0.628720164299,0.123910009861,33,12
146,0.509270071983,0.116359964013,30,6
147,0.369070082903,0.108279973269,32,11
148,0.350849986076,0.109690003097,27,8
149,0.409899950027,0.107559971511,31,8
150,0.394589871168,0.103099957108,32,9
151,0.440289944410,0.101880006492,33,7
152,0.353730052710,0.110140010715,28,9
153,0.422029942274,0.114979997277,31,9
154,0.471899926662,0.101979993284,39,17
155,0.448449969292,0.100819990039,35,6
156,0.360599935055,0.123300008476,23,7
157,0.497030049562,0.127839997411,35,9
158,0.564350068569,0.127280011773,31,10
159,0.694120109081,0.131990000606,33,10
160,0.933510243893,0.171429961920,35,8
161,0.514080107212,0.153869986534,28,8
162,0.532050073147,0.153149992228,29,6
163,0.552369952202,0.163950026035,25,7
164,0.644000113010,0.178449988365,31,8
165,0.628589987755,0.167640015483,34,7
166,0.720180034637,0.174190044403,36,12
167,0.711630225182,0.184819996357,32,9
168,0.780550003052,0.177509918809,38,9
169,0.796999990940,0.198110014200,35,7
170,0.899779975414,0.189300015569,42,9
171,0.631160020828,0.187689960003,31,7
172,0.661859989166,0.181620016694,26,3
173,0.628419995308,0.215129986405,31,7
174,1.135719537735,0.220920011401,37,9
175,0.555629909039,0.195610016584,34,12
176,0.654170095921,0.210129976273,35,11
177,0.677280008793,0.189449980855,34,6
178,0.566740036011,0.198159977794,34,11
179,0.708209812641,0.197170019150,36,12
180,0.554250061512,0.200670018792,33,11
181,0.697690069675,0.187650054693,41,6
182,0.469469994307,0.192600056529,32,9
183,0.499560028315,0.183220028877,43,5
184,0.527040004730,0.172700047493,39,9
185,0.451360017061,0.159499987960,33,4
186,0.447429805994,0.175630003214,31,8
187,0.713320136070,0.165979981422,40,12
188,0.574830055237,0.183930024505,35,18
189,0.762629926205,0.177019998431,36,8
190,0.664679825306,0.175700008869,35,11
191,0.470350086689,0.166990011930,38,10
192,0.429670035839,0.163650020957,31,6
193,0.620389938354,0.178489968181,38,9
194,0.792809903622,0.198040023446,39,12
195,0.646150052547,0.192169994116,37,12
196,0.695260047913,0.193730026484,42,7
197,0.819829881191,0.205060094595,41,11
198,0.688270151615,0.190850004554,42,15
199,0.672259986401,0.201070010662,41,11
200,0.779789984226,0.229000031948,41,8
201,0.811259984970,0.199450001121,41,12
202,0.738819956779,0.204860091209,36,10
203,0.762559950352,0.204369962215,40,9
204,0.833649933338,0.211139962077,53,9
205,0.726239919662,0.216000050306,40,12
206,0.750459909439,0.205050006509,41,7
207,0.833190143108,0.216179996729,43,15
208,0.634349942207,0.191870063543,37,5
209,0.548440039158,0.196410045028,46,9
210,0.743300080299,0.205430090427,42,9
211,0.774069905281,0.205830007792,39,11
212,0.810610055923,0.190619960427,38,7
213,0.782650053501,0.196780040860,39,7
214,0.757240056992,0.216409966350,39,11
215,0.863099813461,0.223089948297,46,6
216,0.646530151367,0.240040034056,38,12
217,0.696259975433,0.216249972582,44,16
218,0.834380030632,0.209190025926,43,8
219,0.875560164452,0.210680007935,44,17
220,0.962080121040,0.218929976225,43,12
221,0.728789985180,0.217129975557,47,9
222,0.743400096893,0.210129976273,43,9
223,0.605650007725,0.217050001025,38,12
224,0.690560162067,0.205189973116,41,12
225,0.858949780464,0.221769958735,40,12
226,0.708179950714,0.230219975114,42,10
227,0.643299877644,0.205999955535,35,8
228,0.804270029068,0.212789997458,48,14
229,0.674210071564,0.192999988794,36,11
230,0.783650040627,0.221519976854,43,13
231,0.869629919529,0.213060051203,49,18
232,0.870530366898,0.198669984937,49,11
233,0.848939836025,0.218470007181,41,13
234,0.850709974766,0.210170000792,48,14
235,0.808499932289,0.205770045519,44,14
236,0.806559979916,0.219469994307,39,7
237,0.803239941597,0.200650036335,50,12
238,0.742599904537,0.213419988751,40,11
239,0.763369977474,0.216399967670,46,11
240,0.938960254192,0.191929966211,50,14
241,0.916429817677,0.190099969506,49,12
242,0.721830070019,0.198569998145,46,10
243,0.920870065689,0.198579996824,48,12
244,0.794399976730,0.191990047693,43,11
245,0.912400126457,0.219870001078,53,14
246,0.776190102100,0.220069959760,48,18
247,0.800680100918,0.210759982467,49,19
248,0.961240053177,0.218229994178,54,14
249,0.975360214710,0.217910036445,46,13
250,1.009370207787,0.215190067887,50,14
251,0.869370102882,0.214719891548,55,8
252,0.798139572144,0.206930041313,44,10
253,1.052179932594,0.218499988317,54,17
254,0.689520001411,0.223899990320,44,11
255,0.748289942741,0.226469948888,39,3
256,0.848830282688,0.292189925909,55,14
257,0.842099905014,0.246340051293,42,9
258,0.920850098133,0.262929946184,52,14
259,0.834899783134,0.258140027523,57,13
260,0.859869837761,0.284339994192,41,15
261,0.656229972839,0.246200039983,43,13
262,0.489879876375,0.273570001125,47,12
263,0.538110077381,0.262159943581,50,15
264,0.768779933453,0.239899948239,47,12
265,0.914020001888,0.230010032654,50,8
266,0.843989908695,0.223969981074,48,11
267,0.859250128269,0.226339995861,42,14
268,0.606700122356,0.229959994555,48,9
269,0.582669973373,0.199540004134,51,8
270,0.631329953671,0.230720043182,45,14
271,0.824059844017,0.228689923882,60,12
272,0.606070041656,0.211939960718,51,9
273,0.657300055027,0.242869928479,48,12
274,0.939889669418,0.362019956112,62,13
275,0.801479995251,0.268509984016,41,23
276,0.788990020752,0.246090054512,47,14
277,0.894889950752,0.222610026598,48,11
278,0.602909922600,0.220009967685,51,10
279,0.801659882069,0.244770005345,53,12
280,0.932719826698,0.263959884644,55,14
281,0.762019932270,0.251179993153,45,16
282,1.001869916916,0.282039999962,49,23
283,1.065819740295,0.264379978180,54,19
284,0.910040080547,0.267450004816,49,17
285,0.926250100136,0.259629935026,55,18
286,0.952239990234,0.234529986978,52,9
287,0.891479790211,0.444619864225,52,16
288,1.146479606628,0.325980007648,60,16
289,1.133539915085,0.262689977884,47,22
290,2.078989744186,0.293870002031,46,16
291,0.921359777451,0.258880078793,54,15
292,0.837189912796,0.261420041323,55,16
293,1.411170244217,0.319059938192,49,17
294,0.798750162125,0.301280021667,46,17
295,0.848100185394,0.295759975910,43,15
296,0.916229963303,0.286929875612,56,18
297,0.737490236759,0.251899987459,53,15
298,1.050229907036,0.314240038395,60,8
299,0.906610012054,0.886859953403,58,19
300,1.349610090256,0.432600021362,47,18
301,2.198640108109,0.324860036373,59,16
302,2.795229673386,0.389939963818,56,14
303,1.012399792671,0.347849965096,55,16
304,0.954569935799,0.630600035191,51,10
305,1.307430028915,0.337630003691,69,13
306,1.023540139198,0.528319954872,50,21
307,1.040949940681,0.295100003481,47,19
308,25.685604095459,0.358860075474,53,18
309,1.891860127449,0.292190045118,56,14
310,5.577787399292,0.319940000772,55,11
311,1.053939819336,0.333289951086,55,15
312,0.975840091705,0.306489944458,47,12
313,0.983930110931,0.314729899168,55,14
314,0.994199693203,0.296429991722,55,15
315,1.050359845161,0.287879943848,57,13
316,0.849520087242,0.280689984560,51,19
317,1.134410262108,0.285470038652,57,18
318,0.836459934711,0.259420037270,51,11
319,0.845829904079,0.270860046148,52,11
320,0.823400139809,0.266010016203,59,10
321,0.665839791298,0.245179995894,49,17
322,0.868320107460,0.243219971657,53,14
323,0.916100144386,0.279660105705,60,19
324,1.033680081367,0.294360071421,60,22
325,0.984679996967,0.279049962759,55,14
326,0.936699867249,0.328439980745,51,13
327,1.100179553032,0.313039928675,61,9
328,0.867199778557,0.369729936123,50,23
329,0.947939753532,0.291530013084,55,12
330,0.957279920578,0.292619943619,54,11
331,1.036589741707,0.644079983234,53,18
332,1.000259995461,0.349959999323,55,22
333,1.164240121841,0.295770078897,62,17
334,1.145890116692,0.303730010986,59,16
335,1.041880130768,0.304250001907,58,15
336,1.069790005684,0.316969960928,58,16
337,1.083100199699,0.435280025005,60,15
338,0.927259922028,0.261769950390,65,15
339,0.703650116920,0.276809990406,55,29
340,0.746730148792,0.255030006170,64,15
341,0.560429871082,0.234009981155,55,11
342,1.013369798660,0.263829976320,63,10
343,0.872400105000,0.268740057945,54,19
344,0.616340100765,0.258760035038,59,16
345,0.824090301991,0.239060059190,54,18
346,0.776429891586,0.230629980564,59,17
347,0.709209740162,0.221730008721,60,15
348,0.960210263729,0.224669933319,59,13
349,0.619729876518,0.211650043726,55,15
350,0.747720122337,0.202460035682,66,16
351,0.776570022106,0.213160008192,62,20
352,0.663300096989,0.197739973664,55,17
353,0.600010097027,0.179850026965,56,12
354,0.615660071373,0.203130066395,56,11
355,0.597729980946,0.175919994712,54,18
356,0.636310040951,0.218909978867,61,13
357,0.833769977093,0.191230028868,55,15
358,0.739980101585,0.196210026741,67,10
359,0.603579878807,0.187600046396,60,15
360,0.567739903927,0.189129993320,56,24
361,0.571889996529,0.171910002828,55,17
362,0.599150061607,0.172869995236,62,18
363,0.588320016861,0.158679991961,61,19
364,0.529809951782,0.159619972110,52,18
365,0.678729772568,0.157739952207,54,12
366,0.721800029278,0.163879975677,64,22
367,0.713760018349,0.152049988508,60,18
368,0.691140055656,0.146850034595,60,18
369,0.647499978542,0.152860000730,62,23
370,0.582959949970,0.141849994659,62,22
371,0.610800027847,0.142069995403,51,14
372,0.671529889107,0.149149984121,54,16
373,0.834380269051,0.176910027862,53,14
374,0.584179937840,0.152940005064,56,15
375,0.558569967747,0.148750022054,61,25
376,0.673520028591,0.152600005269,58,26
377,0.668810188770,0.146709993482,64,17
378,0.710709929466,0.145719990134,64,20
379,0.635169982910,0.137679994106,59,21
380,0.686380028725,0.137449979782,62,16
381,0.620030045509,0.152149975300,52,13
382,0.704660117626,0.154400005937,58,20
383,1.227379798889,0.191119968891,54,11
384,0.956510126591,0.213019967079,64,18
385,1.106899976730,0.195689976215,61,25
386,1.087090253830,0.211380064487,68,21
387,1.162689924240,0.195059999824,59,16
388,1.088330030441,0.225429952145,59,16
389,1.051949858665,0.229120075703,63,22
390,1.086460113525,0.225120007992,63,24
391,1.060719728470,0.235960006714,50,13
392,1.023850202560,0.242469951510,53,21
393,1.008339881897,0.321919977665,60,18
394,1.209919929504,0.248200073838,70,14
395,1.059019804001,0.249070018530,60,18
396,1.077929854393,0.239069953561,61,14
397,0.937370061874,0.241549998522,57,23
398,1.096359968185,0.240130081773,69,16
399,1.100190162659,0.248210087419,68,28
400,0.997010350227,0.232459977269,61,22
