Iteration,Insert,Search
1,0.114490054548,0.221799969673
2,0.111150026321,0.359280049801
3,0.129060015082,0.536700069904
4,0.110070064664,0.673759937286
5,0.110130056739,0.774899959564
6,0.126310035586,0.985039830208
7,0.110540032387,1.111959815025
8,0.127900004387,1.380519866943
9,0.110920056701,1.591820001602
10,0.110940039158,1.671749949455
11,0.130200028419,1.818359613419
12,0.110380023718,1.994580268860
13,0.128930062056,2.038520574570
14,0.110450036824,2.126180171967
15,0.110830046237,2.326040506363
16,0.128960013390,2.483839511871
17,0.110860034823,2.673130989075
18,0.127890020609,2.983699560165
19,0.107129931450,2.676600217819
20,0.107009969652,2.964499235153
21,0.127730011940,3.616489887238
22,0.225600153208,3.509209871292
23,0.103319972754,3.462300062180
24,0.118849977851,3.855071067810
25,0.100559994578,3.960270166397
26,0.100199975073,3.802489519119
27,0.112490028143,4.180338859558
28,0.098279990256,4.244510650635
29,0.113369986415,4.256040096283
30,0.094229981303,3.899870157242
31,0.094949990511,5.257250785828
32,0.193530276418,4.179919719696
33,0.092099979520,3.884219408035
34,0.117260053754,4.683749675751
35,0.092699997127,4.125680446625
36,0.092359989882,4.609620094299
37,0.110160000622,5.366260051727
38,0.100390002131,4.399599075317
39,0.133090049028,4.742750167847
40,0.149300098419,5.224569797516
41,0.110519967973,5.549029827118
42,0.097990006208,6.400289058685
43,0.130680054426,6.629950046539
44,0.092749997973,6.194209575653
45,0.094130016863,7.052809715271
46,0.109830029309,5.414699077606
47,0.094660006464,7.069339752197
48,0.108779981732,7.421291351318
49,0.092549979687,7.253949165344
50,0.092849984765,7.252050399780
51,0.107119999826,8.189349174500
52,0.094779998064,8.312831878662
53,0.107079997659,8.579399108887
54,0.089800000191,8.739009857178
55,0.089579999447,8.303212165833
56,0.104140013456,7.913211345673
57,0.090469993651,8.338540077209
58,0.105930007994,8.873180389404
59,0.090020000935,8.975141525269
60,0.089180022478,8.061063766479
61,0.205560028553,7.644250392914
62,0.090460002422,8.201078414917
63,0.104690052569,8.098959922791
64,0.089419998229,8.015810012817
65,0.089440010488,7.740281105042
66,0.103650026023,7.938060760498
67,0.089260011911,8.453152656555
68,0.102780044079,8.596979141235
69,0.089640006423,7.980352401733
70,0.089990019798,8.265521049500
71,0.103430040181,8.801220893860
72,0.085950002074,8.486891746521
73,0.096449971199,7.872969150543
74,0.082050025463,8.676729202271
75,0.078930050135,7.230790138245
76,0.091819986701,8.559498786926
77,0.083010055125,8.829198837280
78,0.075790062547,8.791699409485
79,0.110349945724,8.062678337097
80,0.077690064907,8.486481666565
81,0.077300071716,9.488551139832
82,0.094110034406,9.474370002747
83,0.076560072601,9.090569496155
84,0.089850015938,8.881521224976
85,0.077680066228,8.944521903992
86,0.078500054777,9.254810333252
87,0.089760050178,10.254697799683
88,0.158939838409,8.868890762329
89,0.077070064843,9.915629386902
90,0.090350024402,8.740891456604
91,0.079180054367,10.440797805786
92,0.079050064087,9.473817825317
93,0.090960048139,9.384738922119
94,0.077200062573,10.024959564209
95,0.093120016158,10.297088623047
96,0.077810056508,11.082209587097
97,0.077190056443,12.830401420593
98,0.091270029545,10.420480728149
99,0.077530071139,9.683820724487
100,0.090410016477,10.372372627258
101,0.078000053763,12.162341117859
102,0.080130062997,10.440530776978
103,0.095610007644,9.469860076904
104,0.077220067382,10.803287506104
105,0.090860046446,11.622783660889
106,0.077900044620,11.130661010742
107,0.077670060098,11.431732177734
108,0.091020010412,10.996100425720
109,0.077880062163,12.133157730103
110,0.282610058784,10.897277832031
111,0.077500067651,11.300358772278
112,0.077060066164,12.614568710327
113,0.095559999347,11.408821105957
114,0.077180065215,12.931556701660
115,0.078030057251,13.126840591431
116,0.094740025699,12.470050811768
117,0.077480070293,12.627929687500
118,0.091800004244,12.893229484558
119,0.080750040710,13.328398704529
120,0.076890066266,13.333089828491
121,0.093230009079,13.215336799622
122,0.078030064702,13.225268363953
123,0.093010023236,12.786939620972
124,0.077130064368,12.727961540222
125,0.077790059149,13.943702697754
126,0.097480028868,13.241200447083
127,0.078280068934,13.162160873413
128,0.093360051513,14.374670028687
129,0.077370062470,13.470949172974
130,0.077360063791,14.143887519836
131,0.092390023172,12.572691917419
132,0.076970078051,14.394291877747
133,0.077240064740,14.386135101318
134,0.092480018735,14.889661788940
135,0.077170073986,14.142786979675
136,0.094750024378,14.779030799866
137,0.077930063009,14.396287918091
138,0.077050074935,15.073589324951
139,0.092400044203,14.360188484192
140,0.077170066535,13.749727249146
141,0.090800032020,14.476560592651
142,0.077550068498,14.645792961121
143,0.077680066228,14.957802772522
144,0.092530012131,15.602901458740
145,0.077700056136,15.703137397766
146,0.093450024724,16.251903533936
147,0.077220067382,14.988444328308
148,0.077290058136,16.990510940552
149,0.091849997640,15.668511390686
150,0.077530071139,14.769769668579
151,0.092710055411,16.600351333618
152,0.077020071447,16.263628005981
153,0.077610068023,17.083597183228
154,0.093690022826,18.735063552856
155,0.077300064266,15.812998771667
156,0.077380068600,17.523347854614
157,0.087630040944,16.623668670654
158,0.072570055723,14.093018531799
159,0.086600020528,16.708181381226
160,0.072460055351,16.443088531494
161,0.072360053658,21.013662338257
162,0.087510056794,18.488552093506
163,0.072460055351,15.602738380432
164,0.086270019412,15.914627075195
165,0.073060058057,17.458538055420
166,0.072180055082,17.510986328125
167,0.087150059640,28.711145401001
168,0.076260067523,18.002962112427
169,0.091230019927,18.281780242920
170,0.075270056725,19.607559204102
171,0.072460055351,17.998157501221
172,0.085940055549,16.438999176025
173,0.073130056262,18.539522171021
174,0.086150042713,18.010477066040
175,0.073940061033,17.424751281738
176,0.072690054774,16.234069824219
177,0.086880020797,17.945201873779
178,0.072310052812,17.783687591553
179,0.072370059788,21.298191070557
180,0.086900047958,16.916702270508
181,0.072240054607,17.062061309814
182,0.086000010371,16.280101776123
183,0.072910055518,17.207029342651
184,0.072370059788,18.762681961060
185,0.087590061128,16.890281677246
186,0.072530053556,18.168138504028
187,0.086920022964,18.688714981079
188,0.072310052812,21.981082916260
189,0.072940051556,19.345048904419
190,0.086540058255,20.998485565186
191,0.072520062327,19.515968322754
192,0.086290039122,18.308261871338
193,0.072850048542,25.266382217407
194,0.076850049198,24.791891098022
195,0.090109996498,22.226140975952
196,0.074310049415,18.475570678711
197,0.072330050170,20.270158767700
198,0.088920034468,19.633436203003
199,0.072800055146,19.343738555908
200,0.085750013590,19.830867767334
201,0.072430051863,20.349880218506
202,0.072620056570,20.709190368652
203,0.086240060627,20.570779800415
204,0.072410061955,20.831621170044
205,0.087609998882,22.123327255249
206,0.072070054710,22.346910476685
207,0.072630055249,21.855051040649
208,0.089990057051,22.642902374268
209,0.072410061955,23.335691452026
210,0.088130004704,19.672851562500
211,0.072950057685,18.650411605835
212,0.072870060802,32.402114868164
213,0.077950060368,29.992288589478
214,0.107200033963,26.700868606567
215,0.073220059276,23.549182891846
216,0.309009939432,32.049354553223
217,0.070730060339,20.423080444336
218,0.072720058262,22.091405868530
219,0.086810044944,22.083473205566
220,0.072380058467,21.109094619751
221,0.087640017271,23.821346282959
222,0.072930052876,26.822635650635
223,0.072410054505,21.145696640015
224,0.087550073862,22.372056961060
225,0.073910057545,23.249103546143
226,0.086740016937,22.839691162109
227,0.072430051863,26.588111877441
228,0.072180055082,25.135654449463
229,0.085660070181,23.781660079956
230,0.072660058737,23.041893005371
231,0.085020042956,22.571767807007
232,0.072230055928,21.286165237427
233,0.072620056570,23.147912979126
234,0.088280037045,23.347381591797
235,0.072070054710,21.501148223877
236,0.073360055685,32.363773345947
237,0.089710049331,34.359172821045
238,0.075870059431,26.557693481445
239,0.085380017757,23.610252380371
240,0.072450064123,24.039697647095
241,0.072510056198,22.452980041504
242,0.086050041020,25.836597442627
243,0.072350054979,23.979736328125
244,0.086520008743,26.568794250488
245,0.073200061917,25.194503784180
246,0.073520056903,26.991424560547
247,0.086150072515,24.232364654541
248,0.073340050876,24.885253906250
249,0.086740016937,25.467149734497
250,0.072490051389,29.106231689453
251,0.072050057352,29.003040313721
252,0.085370048881,30.295982360840
253,0.073140054941,29.416070938110
254,0.087670035660,23.240861892700
255,0.072680048645,35.339202880859
256,0.075680047274,28.188301086426
257,0.086320035160,25.297100067139
258,0.072480052710,26.383609771729
259,0.072180055082,29.560144424438
260,0.085560038686,27.074092864990
261,0.072650060058,27.900419235229
262,0.086220003664,24.075647354126
263,0.072520054877,27.536380767822
264,0.072370059788,27.716001510620
265,0.087330043316,29.567119598389
266,0.073730051517,28.368028640747
267,0.086580030620,29.530151367188
268,0.072070054710,27.716459274292
269,0.072120055556,27.399799346924
270,0.085390083492,27.207033157349
271,0.072290055454,27.115139007568
272,0.085220038891,27.883665084839
273,0.072250053287,42.981330871582
274,0.074420042336,29.709533691406
275,0.087980031967,27.081207275391
276,0.072420060635,39.298637390137
277,0.089300036430,31.825901031494
278,0.072350054979,30.382699966431
279,0.072350054979,30.476526260376
280,0.086950004101,28.973186492920
281,0.072540052235,30.572023391724
282,0.072150059044,27.514795303345
283,0.085710056126,31.095518112183
284,0.072380051017,27.494323730469
285,0.087609998882,31.716976165771
286,0.072480060160,28.243314743042
287,0.073320060968,31.527135848999
288,0.086750060320,30.780706405640
289,0.074010051787,30.055150985718
290,0.086489997804,26.821166992188
291,0.072340048850,31.538057327271
292,0.072860054672,31.246986389160
293,0.085630066693,27.657085418701
